,0,1,2,3,4,5,6,7,8,9,10,,
19303,5784,C2E049,,Caduceus,Hit Points,6,3,,,,,,
19304,5785,C2E049,,Jester,Hit Points,9,7,,,,,,
19305,5786,C2E049,,Nott,Hit Points,8,6,,,,,,
19306,5787,C2E050,0:17:14,Jester,Perception,Unknown,Unknown,,,,Disregarded due to advantage,,
19307,5788,C2E050,0:17:14,Jester,Perception,19,14,,,,With advantage,,
19308,5789,C2E050,0:21:38,Jester,Survival,15,10,,,,,,
19309,5790,C2E050,0:25:14,Caduceus,Nature,8,9,,,,,,
19310,5791,C2E050,0:26:16,Beau,Perception,19,16,,,,,,
19311,5792,C2E050,0:29:01,Jester,Perception,Unknown,Unknown,,,,Disregarded due to advantage,,
19312,5793,C2E050,0:29:01,Jester,Perception,17,12,,,,With advantage,,
19313,5794,C2E050,0:30:31,Caduceus,Perception,19,11,,,,,,
19314,5795,C2E050,0:31:30,Caleb,Nature,16,11,,,,,,
19315,5796,C2E050,0:39:16,Jester,Perception,Unknown,Unknown,,,,Disregarded due to advantage,,
19316,5797,C2E050,0:39:16,Jester,Perception,19,14,,,,With advantage,,
19317,5798,C2E050,0:41:38,Fjord,Stealth,Nat20,20,,,,With PWaT,,
19318,5799,C2E050,0:41:48,Caduceus,Stealth,21,10,,,,With PWaT,,
19319,5800,C2E050,0:41:48,Beau,Stealth,34,16,,,,With PWaT,,
19320,5801,C2E050,0:41:48,Jester,Stealth,24,9,,,,With PWaT,,
19321,5802,C2E050,0:41:48,Nott,Stealth,30,19,,,,With PWaT,,
19322,5803,C2E050,0:41:48,Caleb,Stealth,30,19,,,,With PWaT,,
19323,5804,C2E050,0:41:57,Yasha,Stealth,24,12,,,,With PWaT,,
19324,5805,C2E050,0:45:07,Caduceus,Survival,21,16,,,,,,
19325,5806,C2E050,0:45:12,Beau,Survival,11,8,,,,,,
19326,5807,C2E050,0:45:14,Jester,Perception,14,9,,,,,,
19327,5808,C2E050,0:49:18,Fjord,Perception,21,20,,,,,,
19328,5809,C2E050,0:49:20,Caduceus,Perception,24,16,,,,,,
19329,5810,C2E050,0:51:23,Jester,Initiative,6,2,,,,,,
19330,5811,C2E050,0:51:26,Beau,Initiative,19,14,,,,,,
19331,5812,C2E050,0:51:30,Fjord,Initiative,18,18,,,,,,
19332,5813,C2E050,0:51:35,Yasha,Initiative,14,12,,,,,,
19333,5814,C2E050,0:51:37,Caleb,Initiative,12,11,,,,,,
19334,5815,C2E050,0:51:37,Caduceus,Initiative,12,11,,,,,,
19335,5816,C2E050,0:51:39,Nott,Initiative,12,7,,,,,,
19336,5817,C2E050,0:52:43,Fjord,Spell Attack,16,8,,,,Eldritch Blast,,
19337,5818,C2E050,0:53:04,Fjord,Spell Attack,17,9,,,,Eldritch Blast,,
19338,5819,C2E050,0:57:59,Jester,Damage,19,,,19 Cold to Roper 2,,Hellish Rebuke (2nd),,
19339,5820,C2E050,1:01:33,Beau,Attack,10,2,,,,Unarmed Strike,,
19340,5821,C2E050,1:01:40,Beau,Attack,20,12,,,,Disregarded due to disadvantage,,
19341,5822,C2E050,1:01:40,Beau,Attack,Nat1,1,,,,Unarmed Strike with disadvantage,,
19342,5823,C2E050,1:03:05,Beau,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage,,
19343,5824,C2E050,1:03:05,Beau,Attack,10,2,,,,Unarmed Strike with disadvantage,,
19344,5825,C2E050,1:03:11,Beau,Attack,Nat20,20,Y,,,Disregarded due to disadvantage,,
19345,5826,C2E050,1:03:11,Beau,Attack,20,12,,,,Unarmed Strike with disadvantage,,
19346,5827,C2E050,1:03:35,Beau,Damage,7,,,7 to Roper 2,,,,
19347,5828,C2E050,1:05:14,Fjord,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19348,5829,C2E050,1:05:14,Fjord,Attack,29,20,,,,Summer's Dance Falchion with advantage,,
19349,5830,C2E050,1:05:20,Fjord,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19350,5831,C2E050,1:05:20,Fjord,Attack,19,10,,,,Summer's Dance Falchion with advantage,,
19351,5832,C2E050,1:05:36,Fjord,Damage,15,,,15 to Roper 2,,,,
19352,5833,C2E050,1:06:58,Yasha,Attack,Nat20,20,Y,,,Magician's Judge Reckless,,
19353,5834,C2E050,1:06:58,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19354,5835,C2E050,1:06:57,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19355,5836,C2E050,1:06:57,Yasha,Attack,10,3,,,,Magician's Judge Reckless,,
19356,5837,C2E050,1:07:26,Yasha,Damage,29,,,29 to Roper 1,,,,
19357,5838,C2E050,1:12:22,Caduceus,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19358,5839,C2E050,1:12:22,Caduceus,Attack,18,15,,,,Swarm of Beetles,,
19359,5840,C2E050,1:12:49,Caduceus,Damage,10,,,10 to Roper 2,,,,
19360,5841,C2E050,1:13:12,Nott,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19361,5842,C2E050,1:13:12,Nott,Attack,15,6,,,,TTBB1000 with advantage,,
19362,5843,C2E050,1:13:30,Nott,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19363,5844,C2E050,1:13:30,Nott,Attack,28,19,,,,TTBB1000 SA with advantage,,
19364,5845,C2E050,1:13:48,Nott,Damage,30,,,30 to Roper 2,,With Fury of the Small,,
19365,5846,C2E050,1:16:03,Beau,Attack,14,6,,,,Staff,,
19366,5847,C2E050,1:16:16,Beau,Attack,27,19,,,,Staff,,
19367,5848,C2E050,1:16:27,Beau,Damage,7,,,7 to Roper 2,,,,
19368,5849,C2E050,1:17:07,Beau,Attack,Nat20,20,Y,,,Unarmed Strike,,
19369,5850,C2E050,1:17:16,Beau,Damage,11,,,11 to Roper 2,,,,
19370,5851,C2E050,1:17:36,Beau,Attack,18,10,,,,Unarmed Strike,,
19371,5852,C2E050,1:17:51,Beau,Damage,11,,,11 to Roper 2,,,,
19372,5853,C2E050,1:18:13,Fjord,Attack,28,19,,,,Summer's Dance Falchion,,
19373,5854,C2E050,1:18:14,Fjord,Attack,29,20,,,,Summer's Dance Falchion,,
19374,5855,C2E050,1:18:31,Fjord,Damage,14,,,14 (10 + 4 Necrotic) to Roper 2,,,,
19375,5856,C2E050,1:18:43,Fjord,Damage,19,,,19 (14 + 5 Necrotic) to Roper 2,1,HDYWTDT,,
19376,5857,C2E050,1:20:54,Jester,Perception,12,7,,,,,,
19377,5858,C2E050,1:22:20,Caduceus,Attack,22,19,,,,Swarm of Beetles,,
19378,5859,C2E050,1:22:44,Caduceus,Damage,10,,,10 to Roper 1,,,,
19379,5860,C2E050,1:22:57,Beau,Athletics,11,5,,,,,,
19380,5861,C2E050,1:22:57,Yasha,Athletics,Unknown,Unknown,,,,,,
19381,5862,C2E050,1:23:01,Fjord,Spell Attack,Unknown,Unknown,,,,Eldritch Blast,,
19382,5863,C2E050,1:23:01,Fjord,Spell Attack,Unknown,Unknown,,,,Eldritch Blast,,
19383,5864,C2E050,1:23:03,Nott,Attack,20,11,,,,TTBB1000,,
19384,5865,C2E050,1:23:09,Fjord,Damage,16,,,16 to Roper 1,,,,
19385,5866,C2E050,1:23:13,Nott,Damage,12,,,12 to Roper 1,,,,
19386,5867,C2E050,1:23:34,Jester,Spell Attack,27,19,,,,Guiding Bolt (1st),,
19387,5868,C2E050,1:23:27,Jester,Damage,13,,,13 to Roper 1,,,,
19388,5869,C2E050,1:23:48,Caleb,Spell Attack,Nat20,20,Y,,,Fire Bolt,,
19389,5870,C2E050,1:23:56,Caleb,Damage,18,,,18 to Roper 1,,,,
19390,5871,C2E050,1:23:58,Fjord,Spell Attack,Unknown,Unknown,,,,Eldritch Blast,,
19391,5872,C2E050,1:23:58,Fjord,Spell Attack,21,13,,,,Eldritch Blast,,
19392,5873,C2E050,1:24:01,Fjord,Damage,19,,,19 (15 + 4 Necrotic) to Roper 1,,,,
19393,5874,C2E050,1:24:51,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage,,
19394,5875,C2E050,1:24:51,Nott,Attack,13,6,,,,Pistol with disadvantage,,
19395,5876,C2E050,1:25:30,Caduceus,Attack,16,13,,,,Swarm of Beetles,,
19396,5877,C2E050,1:25:52,Fjord,Spell Attack,Nat20,20,Y,,,Eldritch Blast,,
19397,5878,C2E050,1:25:52,Fjord,Spell Attack,20,12,,,,Eldritch Blast,,
19398,5879,C2E050,1:26:00,Caduceus,Damage,15,,,15 Radiant to Roper 1,,Sacred Flame,,
19399,5880,C2E050,1:26:08,Fjord,Damage,13,,,13 to Roper 1,,,,
19400,5881,C2E050,1:26:15,Fjord,Damage,13,,,13 to Roper 1,1,HDYWTDT (Mighty Nein),,
19401,5882,C2E050,1:26:45,Caduceus,Healing,12,,,,,"Prayer of Healing, Jester and Caleb heal 12 points",,
19402,5883,C2E050,1:28:00,Jester,Healing,Unknown,Unknown,,,,"Cure Wounds (2nd), Jester heals unknown points",,
19403,5884,C2E050,1:29:40,Jester,Perception,Unknown,Unknown,,,,Disregarded due to advantage,,
19404,5885,C2E050,1:29:40,Jester,Perception,24,19,,,,With advantage,,
19405,5886,C2E050,1:31:32,Frumpkin,Perception,17,14,,,,,,
19406,5887,C2E050,1:33:46,Jester,Perception,Unknown,Unknown,,,,Disregarded due to advantage,,
19407,5888,C2E050,1:33:46,Jester,Perception,8,3,,,,With advantage,,
19408,5889,C2E050,1:39:20,Frumpkin,Perception,6,3,,,,,,
19409,5890,C2E050,1:41:47,Jester,Perception,Nat1,1,,,,,,
19410,5891,C2E050,1:41:47,Fjord,Perception,17,16,,,,,,
19411,5892,C2E050,1:44:50,Caduceus,Perception,15,7,,,,,,
19412,5893,C2E050,1:46:45,Nott,Investigation,28,19,,,,,,
19413,5894,C2E050,1:53:15,Frumpkin,Perception,Unknown,Unknown,,,,Disregarded due to advantage,,
19414,5895,C2E050,1:53:15,Frumpkin,Perception,16,13,,,,With advantage,,
19415,5896,C2E050,2:01:08,Yasha,Stealth,6,4,,,,,,
19416,5897,C2E050,2:01:08,Fjord,Stealth,15,15,,,,,,
19417,5898,C2E050,2:01:08,Beau,Stealth,17,9,,,,,,
19418,5899,C2E050,2:01:08,Caleb,Stealth,17,15,,,,,,
19419,5900,C2E050,2:01:08,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
19420,5901,C2E050,2:01:08,Nott,Stealth,21,10,,,,With advantage,,
19421,5902,C2E050,2:01:08,Jester,Stealth,8,4,,,,,,
19422,5903,C2E050,2:01:08,Caduceus,Stealth,20,19,,,,,,
19423,5904,C2E050,,Fjord,Strength,11,11,,,,,,
19424,5905,C2E050,,Caleb,Dexterity Save,11,9,,,,,,
19425,5906,C2E050,,Caleb,Intimidation,19,15,,,,,,
19426,5907,C2E050,,Jester,Deception,12,8,,,,,,
19427,5908,C2E050,,Nott,Persuasion,17,17,,,,,,
19428,5909,C2E050,,Caleb,Deception,16,9,,,,,,
19429,5910,C2E050,,Nott,Athletics,Unknown,Unknown,,,,Disregarded due to advantage,,
19430,5911,C2E050,,Nott,Athletics,20,17,,,,,,
19431,5912,C2E050,,Nott,Athletics,Unknown,Unknown,,,,,,
19432,5913,C2E050,,Nott,Athletics,19,16,,,,With advantage,,
19433,5914,C2E050,,Spurt,Attack,Nat20,20,Y,2 to Nott,,Scorpion on a Stick,,
19434,5915,C2E050,,Nott,Constitution Save,21,19,,,,Against scorpion poison,,
19435,5916,C2E050,,Spurt,Damage,7,,,7 Poison to Nott,,,,
19436,5917,C2E050,,Spurt,Wisdom Save,12,14,,,,Against Command,,
19437,5918,C2E050,,Nott,Dexterity Save,18,10,,,,Against skunk spray,,
19438,5919,C2E050,,Jester,Dexterity Save,18,14,,,,Against skunk spray,,
19439,5920,C2E050,,Spurt,Perception,Nat1,1,,,,,,
19440,5921,C2E050,,Beau,Stealth,Nat20,20,,,,,,
19441,5922,C2E050,,Caduceus,Stealth,Nat20,20,,,,,,
19442,5923,C2E050,,Caleb,Stealth,4,2,,,,,,
19443,5924,C2E050,,Nott,Stealth,23,12,,,,,,
19444,5925,C2E050,,Fjord,Stealth,19,19,,,,,,
19445,5926,C2E050,,Yasha,Stealth,11,9,,,,,,
19446,5927,C2E050,,Jester,Stealth,11,7,,,,,,
19447,5928,C2E050,,Nott,Perception,5,5,,,,,,
19448,5929,C2E050,,Fjord,Perception,Nat20,20,,,,,,
19449,5930,C2E050,,Beau,History,19,13,,,,,,
19450,5931,C2E050,,Caleb,Initiative,Nat1,1,,,,,,
19451,5932,C2E050,,Jester,Initiative,Nat20,20,,,,,,
19452,5933,C2E050,,Beau,Initiative,26,Unknown,,,,With Boots,,
19453,5934,C2E050,,Caduceus,Initiative,18,17,,,,,,
19454,5935,C2E050,,Fjord,Initiative,19,19,,,,,,
19455,5936,C2E050,,Yasha,Initiative,9,7,,,,,,
19456,5937,C2E050,,Nott,Initiative,7,2,,,,,,
19457,5938,C2E050,,Caduceus,Attack,11,8,,,,Swarm of Beetles,,
19458,5939,C2E050,,Fjord,Constitution Save,20,15,,,,Concentration,,
19459,5940,C2E050,,Fjord,Constitution Save,Nat20,20,,,,Concentration,,
19460,5941,C2E050,,Fjord,Damage,22,,,,,,,
19461,5942,C2E050,,Nott,Stealth,15,4,,,,,,
19462,5943,C2E050,,Nott,Constitution Save,10,8,,,,Concentration,,
19463,5944,C2E050,,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
19464,5945,C2E050,,Nott,Stealth,18,7,,,,With advantage,,
19465,5946,C2E050,,Jester,Deception,7,3,,,,,,
19466,5947,C2E050,,Nott,Dexterity Save,19,11,,7 (14/2) to Nott,,,,
19467,5948,C2E050,,Nott,Constitution Save,18,16,,,,Concentration,,
19468,5949,C2E050,,Nott,Athletics,10,7,,,,,,
19469,5950,C2E050,,Nott,Athletics,9,6,,48 Fire to Nott,,"Lava, Nott is unconscious",,
19470,5951,C2E050,,Jester,Spell Attack,25,17,,,,Inflict Wounds (3rd),,
19471,5952,C2E050,,Jester,Damage,36,,,36 Necrotic to Fire Giant,,,,
19472,5953,C2E050,,Nott,Attack,16,7,,,,TTBB1000,,
19473,5954,C2E050,,Nott,Attack,17,8,,,,TTBB1000,,
19474,5955,C2E051,0:13:15,Jester,Healing,13,,,,,"Cure Wounds (2nd), Nott heals 13 points",,
19475,5956,C2E051,0:14:55,Caduceus,Healing,16,,,,,"Prayer of Healing; Nott, Fjord, and Caleb heal 16 points",,
19476,5957,C2E051,0:16:38,Jester,Constitution Save,19,16,,,,,,
19477,5958,C2E051,0:18:28,Beau,Investigation,24,19,,,,,,
19478,5959,C2E051,0:19:40,Nott,Perception,16,16,,,,,,
19479,5960,C2E051,0:19:43,Jester,Perception,21,16,,,,,,
19480,5961,C2E051,0:21:55,Caduceus,Healing,25,,,,,Prayer of Healing; Fjord and Nott heal 25 points,,
19481,5962,C2E051,0:28:42,Fjord,Perception,12,11,,,,,,
19482,5963,C2E051,0:29:42,Jester,Perception,22,17,,,,,,
19483,5964,C2E051,0:29:26,Caleb,Perception,10,6,,,,,,
19484,5965,C2E051,0:35:45,Yasha,Athletics,14,8,,,,,,
19485,5966,C2E051,0:35:49,Fjord,Athletics,8,8,,,,,,
19486,5967,C2E051,0:35:49,Beau,Athletics,10,4,,,,,,
19487,5968,C2E051,0:35:50,Caleb,Athletics,6,5,,,,,,
19488,5969,C2E051,0:35:53,Nott,Athletics,16,12,,,,,,
19489,5970,C2E051,0:35:56,Jester,Athletics,8,5,,,,,,
19490,5971,C2E051,0:35:57,Caduceus,Athletics,18,18,,,,,,
19491,5972,C2E051,0:38:20,Jester,Strength,12,9,,,,,,
19492,5973,C2E051,0:39:21,Yasha,Athletics,20,14,,,,,,
19493,5974,C2E051,0:39:25,Fjord,Athletics,17,17,,,,,,
19494,5975,C2E051,0:39:27,Beau,Athletics,19,13,,,,,,
19495,5976,C2E051,0:39:28,Caleb,Athletics,10,9,,,,,,
19496,5977,C2E051,0:39:29,Nott,Athletics,13,10,,,,,,
19497,5978,C2E051,0:39:30,Jester,Athletics,8,5,,,,,,
19498,5979,C2E051,0:39:32,Caduceus,Athletics,13,13,,,,,,
19499,5980,C2E051,0:41:00,Yasha,Athletics,25,19,,,,,,
19500,5981,C2E051,0:41:02,Fjord,Athletics,5,5,,,,,,
19501,5982,C2E051,0:41:05,Beau,Athletics,22,16,,,,,,
19502,5983,C2E051,0:41:07,Caleb,Athletics,4,3,,,,,,
19503,5984,C2E051,0:41:09,Nott,Athletics,20,17,,,,,,
19504,5985,C2E051,0:41:10,Jester,Athletics,20,17,,,,,,
19505,5986,C2E051,0:41:12,Caduceus,Athletics,10,10,,,,,,
19506,5987,C2E051,0:45:44,Caduceus,Perception,18,10,,,,,,
19507,5988,C2E051,0:46:22,Yasha,Perception,Nat20,20,,,,,,
19508,5989,C2E051,0:47:55,Caleb,Survival,8,4,,,,,,
19509,5990,C2E051,0:51:09,Caduceus,Nature,1,2,,,,,,
19510,5991,C2E051,1:05:37,Caduceus,Perception,16,8,,,,,,
19511,5992,C2E051,1:05:39,Jester,Perception,9,4,,,,,,
19512,5993,C2E051,1:07:16,Fjord,Perception,Nat1,1,,,,,,
19513,5994,C2E051,1:16:03,Beau,Initiative,19,14,,,,,,
19514,5995,C2E051,1:16:04,Caleb,Initiative,19,18,,,,,,
19515,5996,C2E051,1:16:05,Caduceus,Initiative,15,14,,,,,,
19516,5997,C2E051,1:16:29,Fjord,Initiative,14,14,,,,,,
19517,5998,C2E051,1:16:32,Jester,Initiative,12,8,,,,,,
19518,5999,C2E051,1:16:34,Nott,Initiative,11,6,,,,,,
19519,6000,C2E051,1:16:38,Yasha,Initiative,5,3,,,,,,
19520,6001,C2E051,1:19:44,Beau,Acrobatics,22,14,,,,,,
19521,6002,C2E051,1:20:28,Beau,Attack,16,8,,,,Unarmed Strike,,
19522,6003,C2E051,1:20:28,Beau,Other,2,,,,,Bless,,
19523,6004,C2E051,1:20:59,Beau,Attack,23,15,,,,Unarmed Strike,,
19524,6005,C2E051,1:21:33,Beau,Damage,9,,,9 to Warrior,,,,
19525,6006,C2E051,1:21:51,Beau,Attack,18,10,,,,Unarmed Strike,,
19526,6007,C2E051,1:21:51,Beau,Other,1,,,,,Bless,,
19527,6008,C2E051,1:22:33,Beau,Damage,9,,,9 to Shadow Warrior,,,,
19528,6009,C2E051,1:23:00,Beau,Attack,21,13,,,,Unarmed Strike,,
19529,6010,C2E051,1:23:05,Beau,Damage,6,,,6 to Warrior,,,,
19530,6011,C2E051,1:29:02,Fjord,Constitution Save,24,18,,16 (32/2) Poison to Fjord,,Against Cloudkill,,
19531,6012,C2E051,1:29:05,Yasha,Constitution Save,19,17,,16 (32/2) Poison to Yasha,,Against Cloudkill,,
19532,6013,C2E051,1:29:18,Caleb,Constitution Save,16,10,,16 (32/2) Poison to Caleb,,Against Cloudkill with transmuter's stone,,
19533,6014,C2E051,1:29:36,Nott,Constitution Save,9,7,,32 Poison to Nott,,Against Cloudkill,,
19534,6015,C2E051,1:29:40,Jester,Constitution Save,21,19,,16 (32/2) Poison to Jester),,Against Cloudkill,,
19535,6016,C2E051,1:29:42,Caduceus,Constitution Save,7,4,,32 Poison to Caduceus,,Against Cloudkill,,
19536,6017,C2E051,1:31:17,Caduceus,Constitution Save,21,18,,,,Concentration with advantage,,
19537,6018,C2E051,1:31:17,Caduceus,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
19538,6019,C2E051,1:31:03,Jester,Constitution Save,16,14,,,,Concentration,,
19539,6020,C2E051,1:31:21,Nott,Constitution Save,Unknown,Unknown,,,,Concentration,,
19540,6021,C2E051,1:31:25,Caleb,Constitution Save,Nat20,20,,,,Concentration with advantage and with transmuter's stone,,
19541,6022,C2E051,1:31:25,Caleb,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
19542,6023,C2E051,1:34:33,Caduceus,Attack,Nat20,20,Y,,,Swarm of Beetles,,
19543,6024,C2E051,1:35:14,Caduceus,Damage,22,,,22 to Warrior,,,,
19544,6025,C2E051,1:36:05,Nugget,Constitution Save,18,17,,16 (32/2) Poison to Nugget,,Against Cloudkill,,
19545,6026,C2E051,1:40:01,Summoned Creature,Initiative,15,13,,,,Barlgura,,
19546,6027,C2E051,1:44:16,Fjord,Constitution Save,21,16,,,,Concentration,,
19547,6028,C2E051,1:47:45,Yasha,Attack,24,19,,,,Magician's Judge (Thrown) Reckless,,
19548,6029,C2E051,1:48:03,Yasha,Damage,18,,,18 to Warrior,,,,
19549,6030,C2E051,1:49:17,Beau,Attack,12,3,,,,Disregarded due to advantage,,
19550,6031,C2E051,1:49:17,Beau,Attack,17,8,,,,Unarmed Strike with advantage,,
19551,6032,C2E051,1:49:17,Beau,Other,1,,,,,Bless,,
19552,6033,C2E051,1:49:44,Beau,Attack,11,3,,,,Disregarded due to advantage,,
19553,6034,C2E051,1:49:44,Beau,Attack,12,4,,,,Unarmed Strike with advantage,,
19554,6035,C2E051,1:50:25,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19555,6036,C2E051,1:50:25,Beau,Attack,22,14,,,,Unarmed Strike with advantage,,
19556,6037,C2E051,1:50:25,Beau,Other,4,,,,,Bless,,
19557,6038,C2E051,1:50:32,Beau,Damage,10,,,10 to Warrior,,,,
19558,6039,C2E051,1:50:51,Beau,Attack,11,3,,,,Disregarded due to advantage,,
19559,6040,C2E051,1:50:51,Beau,Attack,11,3,,,,Unarmed Strike with advantage,,
19560,6041,C2E051,1:52:48,Caleb,Damage,25,,,"25 to Gnoll, 25 to Gnoll, 25 to Gnoll, 12 (25/2) to Gnoll, 12 (25/2) to Mage",3,Fireball,,
19561,6042,C2E051,1:53:15,Caleb,Intelligence,15,9,,,,,,
19562,6043,C2E051,1:55:32,Nott,Attack,18,9,,,,TTBB1000 SA,,
19563,6044,C2E051,1:57:38,Nott,Damage,28,,,28 to Mage,,With Fury of the Small,,
19564,6045,C2E051,1:56:51,Fjord,Constitution Save,18,13,,14 Force to Fjord,,Against Compress Gravity,,
19565,6046,C2E051,1:56:51,Fjord,Other,3,,,,,Bless,,
19566,6047,C2E051,1:57:02,Caleb,Constitution Save,25,Unknown,,14 Force to Caleb,,Against Compress Gravity with Bless and with transmuter's stone,,
19567,6048,C2E051,1:57:28,Fjord,Constitution Save,16,Unknown,,,,Concentration with Bless,,
19568,6049,C2E051,1:57:28,Fjord,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
19569,6050,C2E051,1:58:31,Caleb,Constitution Save,26,Unknown,,,,Concentration with Bless and with transmuter's stone and with advantage,,
19570,6051,C2E051,1:58:31,Caleb,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
19571,6052,C2E051,1:58:28,Fjord,Constitution Save,Nat20,20,,17 Force to Fjord,,Against Vacuum Blast with Bless,,
19572,6053,C2E051,1:58:28,Fjord,Other,,,,,,Bless,,
19573,6054,C2E051,1:58:40,Caleb,Constitution Save,24,Unknown,,17 Force to Caleb,,Against Vacuum Blast with Bless,,
19574,6055,C2E051,1:59:10,Fjord,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
19575,6056,C2E051,1:59:10,Fjord,Constitution Save,14,Unknown,,,,Concentration with advantage and Bless,,
19576,6057,C2E051,1:59:16,Caleb,Constitution Save,28,Unknown,,,,Concentration with Bless and with transmuter's stone and with advantage,,
19577,6058,C2E051,1:59:16,Caleb,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
19578,6059,C2E051,2:01:22,Caduceus,Attack,23,20,,,,Swarm of Beetles,,
19579,6060,C2E051,2:01:43,Caduceus,Damage,9,,,9 to Warrior,,,,
19580,6061,C2E051,2:04:13,Summoned Creature,Attack,Unknown,Unknown,,,,"Barlgura, Disregarded due to advantage",,
19581,6062,C2E051,2:04:13,Summoned Creature,Attack,20,13,,,,Barlgura Bite Reckless,,
19582,6063,C2E051,2:04:25,Summoned Creature,Attack,Unknown,Unknown,,,,"Barlgura, Disregarded due to advantage",,
19583,6064,C2E051,2:04:25,Summoned Creature,Attack,22,15,,,,Barlgura Fist Reckless,,
19584,6065,C2E051,2:04:31,Summoned Creature,Damage,10,,,10 to Mage,,Barlgura,,
19585,6066,C2E051,2:04:25,Summoned Creature,Attack,21,14,,,,Barlgura Fist Reckless,,
19586,6067,C2E051,2:04:25,Summoned Creature,Attack,Unknown,Unknown,,,,"Barlgura, Disregarded due to advantage",,
19587,6068,C2E051,2:04:44,Summoned Creature,Damage,12,,,12 to Mage,,Barlgura,,
19588,6069,C2E051,2:06:42,Fjord,Spell Attack,20,11,,,,Eldritch Blast,,
19589,6070,C2E051,2:06:47,Fjord,Damage,11,,,11 to Gnoll,,,,
19590,6071,C2E051,2:06:51,Fjord,Spell Attack,19,10,,,,Eldritch Blast,,
19591,6072,C2E051,2:06:54,Fjord,Damage,8,,,8 to Gnoll,,,,
19592,6073,C2E051,2:08:02,Jester,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19593,6074,C2E051,2:08:02,Jester,Attack,19,12,,,,Handaxe with advantage,,
19594,6075,C2E051,2:08:30,Jester,Damage,13,,,13 to Warrior,,,,
19595,6076,C2E051,2:08:35,Jester,Spell Attack,15,7,,,,Spiritual Weapon (4th),,
19596,6077,C2E051,2:10:10,Fjord,Constitution Save,21,Unknown,,,,Concentration with advantage and with Bless,,
19597,6078,C2E051,2:10:10,Fjord,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
19598,6079,C2E051,2:11:41,Nott,Attack,23,Unknown,,,,TTBB1000 SA with Bless,,
19599,6080,C2E051,2:11:57,Nott,Damage,27,,,27 to Mage,,,,
19600,6081,C2E051,2:12:34,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19601,6082,C2E051,2:12:34,Yasha,Attack,23,16,,,,Magician's Judge Reckless,,
19602,6083,C2E051,2:12:56,Yasha,Damage,10,,,20 (10x2) to Warrior,,,,
19603,6084,C2E051,2:13:24,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19604,6085,C2E051,2:13:24,Yasha,Attack,22,15,,,,Magician's Judge Reckless,,
19605,6086,C2E051,2:13:32,Yasha,Damage,19,,,19 to Warrior,,,,
19606,6087,C2E051,2:14:52,Yasha,Attack,20,13,,,,Magician's Judge Sentinel,,
19607,6088,C2E051,2:15:08,Yasha,Damage,15,,,15 to Warrior,,,,
19608,6089,C2E051,2:17:08,Jester,Damage,16,,,8 (16/2) Cold to Warrior,,Hellish Rebuke,,
19609,6090,C2E051,2:22:59,Beau,Attack,Unknown,12,,,,Staff with Bless,,
19610,6091,C2E051,2:22:59,Beau,Damage,6,,,6 to Warrior,,,,
19611,6092,C2E051,2:23:36,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
19612,6093,C2E051,2:23:36,Beau,Attack,23,15,,,,Staff with advantage,,
19613,6094,C2E051,2:23:44,Beau,Damage,13,,,13 to Warrior,,,,
19614,6095,C2E051,2:24:47,Caleb,Spell Attack,26,Unknown,,,,Fire Bolt with Bless,,
19615,6096,C2E051,2:24:55,Caleb,Damage,10,,,10 Fire to Mage,,,,
19616,6097,C2E051,2:25:47,Summoned Creature,Attack,13,6,,,,"Barlgura, Bite AoO",,
19617,6098,C2E051,2:26:26,Beau,Perception,15,12,,,,,,
19618,6099,C2E051,,Nott,Investigation,22,13,,,,,,
19619,6100,C2E051,,Jester,Investigation,10,9,,,,,,
19620,6101,C2E051,,Caduceus,Healing,13,,,,,Prayer of Healing; All but Caduceus heal 13 points,,
19621,6102,C2E051,,Fjord,Hit Dice,Unknown,Unknown,,,,Fjord heals unknown amount,,
