,Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage Dealt,# Kills,Notes
9916,C2E085,01:34:16,Fjord,Perception,12,10,,,,
9917,C2E085,01:38:08,Beau,Hit Dice,27,,,,,
9918,C2E085,01:38:08,Nott,Hit Dice,22,,,,,
9919,C2E085,01:38:08,Caduceus,Hit Dice,45,,,,,
9920,C2E085,01:48:31,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
9921,C2E085,01:48:31,Caduceus,Perception,24,15,,,,
9922,C2E085,01:53:35,Nott,Insight,8,4,,,,
9923,C2E085,01:53:41,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
9924,C2E085,01:53:41,Caduceus,Perception,25,16,,,,
9925,C2E085,01:56:27,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
9926,C2E085,01:56:27,Caduceus,Perception,22,13,,,,
9927,C2E085,02:04:03,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
9928,C2E085,02:04:03,Caduceus,Perception,20,11,,,,
9929,C2E085,02:04:03,Caleb,Insight,13,,,,,
9930,C2E085,02:04:03,Fjord,Insight,Unknown,Unknown,,,,
9931,C2E085,02:07:20,Fjord,Insight,18,20,,,,
9932,C2E085,02:07:20,Beau,Insight,Nat1,1,,,,
9933,C2E085,02:07:20,Jester,Insight,7,2,,,,
9934,C2E085,02:07:20,Caduceus,Insight,Unknown,Unknown,,,,disregarded due to advantage
9935,C2E085,02:07:20,Caduceus,Insight,27,18,,,,
9936,C2E085,02:18:24,Caduceus,Persuasion,Unknown,Unknown,,,,disregarded due to advantage
9937,C2E085,02:18:24,Caduceus,Persuasion,16,13,,,,
9938,C2E085,02:20:06,Caleb,Constitution Save,7,4,,,,
9939,C2E085,02:29:32,Jester,Perception,20,15,,,,
9940,C2E085,03:18:02,Fjord,Perception,18,16,,,,
9941,C2E085,03:18:02,Caduceus,Perception,Unknown,Unknown,,,,
9942,C2E085,03:30:57,Caleb,Deception,16,Unknown,,,,with Guidance
9943,C2E085,03:32:21,Caleb,Deception,Unknown,Unknown,,,,disregarded due to advantage
9944,C2E085,03:32:21,Caleb,Deception,27,Unknown,,,,with Guidance
9945,C2E085,03:36:35,Nott,Investigation,29,18,,,,
9946,C2E085,03:36:35,Nott,Other,4,,,,,Guidance
9947,C2E085,03:45:50,Yasha,Wisdom Save,Unknown,Unknown,,,,against Pumat's Scry
9948,C2E085,04:04:27,Caduceus,Perception,Nat1,1,,,,disregarded due to advantage
9949,C2E085,04:04:27,Caduceus,Perception,Nat1,1,,,,
9950,C2E085,04:06:30,Yasha,Wisdom Save,16,16,,,,against Jester's Scry
9951,C2E085,04:08:28,Jester,Perception,21,16,,,,
9952,C2E085,04:12:09,Caleb,Perception,9,6,,,,
9953,C2E085,04:12:10,Nott,Perception,14,13,,,,
9954,C2E085,04:14:49,Caleb,Persuasion,6,3,,,,
9955,C2E085,04:20:34,Beau,Intelligence,7,3,,,,
9956,C2E86,00:17:16,Caleb,Perception,15,11,,,,
9957,C2E86,00:22:58,Fjord,Persuasion,23,18,,,,
9958,C2E86,00:23:03,Caduceus,Perception,27,18,,,,
9959,C2E86,00:28:16,Nott,Investigation,19,8,,,,
9960,C2E86,00:30:07,Nott,Thieves' Tools,19,6,,,,
9961,C2E86,00:30:08,Jester,Perception,Unknown,Unknown,,,,disregarded due to disadvantage
9962,C2E86,00:30:08,Jester,Perception,20,Unknown,,,,with Guidance
9963,C2E86,00:31:36,Beau,Perception,20,17,,,,
9964,C2E86,00:31:43,Fjord,Perception,20,18,,,,
9965,C2E86,00:38:36,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
9966,C2E86,00:38:36,Nott,Other,2,,,,,Bless
9967,C2E86,00:38:36,Nott,Stealth,25,12,,,,
9968,C2E86,00:47:02,Caduceus,Initiative,Nat1,1,,,,
9969,C2E86,00:47:28,Jester,Initiative,24,20,,,,
9970,C2E86,00:47:29,Nott,Initiative,23,18,,,,
9971,C2E86,00:47:31,Caleb,Initiative,17,16,,,,
9972,C2E86,00:48:01,Beau,Initiative,12,7,,,,
9973,C2E86,00:48:02,Fjord,Initiative,10,10,,,,
9974,C2E86,00:50:07,Jester,Stealth,14,10,,,,
9975,C2E86,00:51:53,Jester,Spell Attack,27,18,,,,Spiritual Weapon against Cultist
9976,C2E86,00:52:03,Jester,Damage,8,,,8 to Cultist,,
9977,C2E86,00:31:11,Nott,Attack,Unknown,Unknown,,,,disregarded due to advantage
9978,C2E86,00:31:11,Nott,Attack,29,19,,,,TTBB1000 against Respa
9979,C2E86,00:53:25,Nott,Damage,24,,,24 to Respa,,
9980,C2E86,00:57:57,Caleb,Damage,36,,,"18 to Respa and Cultist, 36 to Cultists (4)",4.0,Fireball (4th) to Respa and Cultists (5). 4 Cultists die
9981,C2E86,00:58:41,Caleb,Wisdom Save,18,10,,,,
9982,C2E86,00:59:24,Caleb,Acrobatics,7,5,,,,
9983,C2E86,01:05:19,Beau,Attack,19,9,,,,Unarmed Strike against Respa
9984,C2E86,01:05:20,Beau,Attack,26,16,,,,Unarmed Strike against Respa
9985,C2E86,01:05:46,Beau,Damage,22,,,22 to Respa,,
9986,C2E86,01:08:19,Caleb,Dexterity Save,Nat20,20,,22 to Caleb,,Respa's Firestorm
9987,C2E86,01:08:46,Beau,Dexterity Save,13,4,,22 to Beau,,"Respa's Firestorm, with Evasion"
9988,C2E86,01:08:49,Nott,Dexterity Save,17,8,,22 to Nott,,"Respa's Firestorm, with Evasion"
9989,C2E86,01:10:39,Fjord,Spell Attack,14,5,,,,Eldritch Blast against Respa
9990,C2E86,01:10:41,Fjord,Spell Attack,27,18,,,,Eldritch Blast against Respa
9991,C2E86,01:10:49,Fjord,Damage,7,,,7 to Respa,,
9992,C2E86,01:17:26,Fjord,Damage,7,,,7 to Demon,,Star Razor protection
9993,C2E86,01:18:55,Caduceus,Damage,21,,,21 to Demon,1.0,Sacred Flame against Demon- Demon dies
9994,C2E86,01:20:04,Jester,Spell Attack,20,11,,,,Spiritual Weapon against Demon
9995,C2E86,01:20:12,Jester,Damage,9,,,9 to Demon,,
9996,C2E86,01:20:50,Jester,Spell Attack,20,11,,,,Guiding Bolt (4th) against Respa
9997,C2E86,01:21:32,Jester,Damage,24,,,24 to Respa,,
9998,C2E86,01:22:33,Nott,Attack,Unknown,Unknown,,,,disregarded due to advantage
9999,C2E86,01:22:33,Nott,Attack,19,9,,,,TTBB1000 against Respa
10000,C2E86,01:23:03,Nott,Damage,24,,,24 to Respa,1.0,Respa dies
10001,C2E86,01:24:37,Nott,Dexterity Save,16,7,,,,
10002,C2E86,01:27:14,Yasha,Initiative,Unknown,Unknown,,,,disregarded due to advantage
10003,C2E86,01:27:14,Yasha,Initiative,14,12,,,,
10004,C2E86,01:29:32,Beau,Wisdom Save,7,4,,,,Beau is charmed by Obann's Dominate Person
10005,C2E86,01:30:57,Caleb,Spell Attack,21,12,,,,Cat's Ire Claw against Cultist
10006,C2E86,01:31:05,Caleb,Damage,23,,,23 to Cultist,1.0,Cultist dies
10007,C2E86,01:32:11,Caleb,Damage,26,,,"26 to Laughing Hand and Cultists (2), 13 to Demons (2)",1.0,"Fireball against Laughing Hand, Cultists (2), and Demons (2). Cultist (1) dies."
10008,C2E86,01:33:02,Caleb,Wisdom Save,14,6,,,,
10009,C2E86,01:38:37,Yasha,Attack,Nat1,1,,,,disregarded due to advantage
10010,C2E86,01:38:37,Yasha,Attack,Nat1,1,,,,Skingorger against Nott
10011,C2E86,01:41:06,Summoned Creature,Initiative,4,2,,,,
10012,C2E86,01:45:58,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
10013,C2E86,01:45:58,Fjord,Constitution Save,16,11,,,,Concentration 
10014,C2E86,01:46:10,Fjord,Damage,5,,,5 to Demon,,
10015,C2E86,01:46:26,Fjord,Damage,8,,,8 to Demon,1.0,Star Razor protection. Demon dies.
10016,C2E86,01:46:41,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
10017,C2E86,01:46:41,Fjord,Constitution Save,22,17,,,,Concentration 
10018,C2E86,01:46:10,Fjord,Damage,5,,,5 to Demon,,Star Razor protection
10019,C2E86,01:47:05,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
10020,C2E86,01:47:05,Fjord,Constitution Save,24,19,,,,Concentration 
10021,C2E86,01:48:05,Fjord,Damage,11,,,11 to Caedogeist,,Star Razor protection
10022,C2E86,01:48:50,Fjord,Constitution Save,21,16,,,,Fjord loses concentration on the Vrock
10023,C2E86,01:48:50,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
10024,C2E86,01:39:15,Fjord,Constitution Save,17,,,,,against Caedogeist's poison
10025,C2E86,01:49:30,Fjord,Damage,1,,,1 to Caedogeist,,Star Razor protection
10026,C2E86,01:49:35,Fjord,Constitution Save,10,,,,,Fjord is poisoned
10027,C2E86,01:50:22,Fjord,Attack,Unknown,Unknown,,,,disregarded due to disadvantage
10028,C2E86,01:50:22,Fjord,Attack,15,5,,,,
10029,C2E86,01:52:14,Summoned Creature,Attack,21,15,,,,Vrock beak against Obann
10030,C2E86,01:52:20,Summoned Creature,Damage,9,,,4 (9/2) to Obann,,
10031,C2E86,01:52:25,Summoned Creature,Attack,11,5,,,,Vrock talon against Obann
10032,C2E86,01:54:56,Caduceus,Perception,11,2,,,,
10033,C2E86,01:58:48,Jester,Spell Attack,24,15,,,,Guiding Bolt (4th) against Obann
10034,C2E86,01:59:13,Jester,Damage,22,,,22 to Obann,,
10035,C2E86,01:59:40,Jester,Spell Attack,19,10,,,,Spiritual Weapon against Demon
10036,C2E86,01:59:46,Jester,Damage,8,,,8 to Demon,1.0,Demon dies
10037,C2E86,02:00:26,Yasha,Attack,27,19,,,,Skingorger against Nott
10038,C2E86,02:01:30,Yasha,Damage,11,,,5 (11/2) to Nott,,Uncanny Dodge
10039,C2E86,02:03:08,Nott,Attack,Nat20,20,,,,TTBB1000 against Obann
10040,C2E86,02:03:27,Nott,Damage,52,,,52 to Obann,,
10041,C2E86,02:03:49,Nott,Attack,20,10,,,,TTBB1000 against Obann
10042,C2E86,02:03:57,Nott,Damage,12,,,12 to Obann,,
10043,C2E86,02:04:31,Summoned Creature,Attack,25,19,,,,Vrock claw against Obann
10044,C2E86,02:04:46,Summoned Creature,Damage,11,,,5 (11/2) to Obann,,
10045,C2E86,02:05:11,Nott,Wisdom Save,8,7,,,,
10046,C2E86,02:06:11,Caleb,Spell Attack,Nat1,1,,,,Cat's Ire against Cultist
10047,C2E86,02:07:30,Caleb,Damage,30,,,"30 to LH, 15 to Demons (2), Cultist, and Yasha",,"Fireball to LH, Demons (2), Cultist, and Yasha"
10048,C2E86,02:09:30,Nott,Dexterity Save,21,12,,,,against Caleb's Fireball
10049,C2E86,02:09:30,Yasha,Dexterity Save,21,19,,,,against Caleb's Fireball
10050,C2E86,02:09:35,Caleb,Wisdom Save,17,9,,,,
10051,C2E86,02:12:15,Beau,Attack,22,12,,,,Unarmed Strike against LH
10052,C2E86,02:12:28,Beau,Attack,27,17,,,,Unarmed Strike against LH
10053,C2E86,02:12:33,Beau,Damage,17,,,17 to LH,,
10054,C2E86,02:13:40,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10055,C2E86,02:13:40,Beau,Attack,22,12,,,,Unarmed Strike against LH
10056,C2E86,02:13:45,Beau,Attack,Nat1,1,,,,disregarded due to advantage
10057,C2E86,02:13:45,Beau,Attack,17,7,,,,Unarmed Strike against LH
10058,C2E86,02:13:58,Beau,Damage,9,,,9 to LH,,
10059,C2E86,02:15:09,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
10060,C2E86,02:15:09,Yasha,Attack,27,19,,,,Skingorger against Beau
10061,C2E86,02:16:16,Yasha,Damage,27,,,27 to Beau,,Beau is unconscious
10062,C2E86,02:16:57,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
10063,C2E86,02:16:57,Yasha,Attack,21,13,,,,Beau fails 2 death saves
10064,C2E86,02:19:34,Yasha,Dexterity Save,Unknown,Unknown,,,,disregarded due to advantage
10065,C2E86,02:19:34,Yasha,Dexterity Save,14,12,,,,against Fjord's Enervation
10066,C2E86,02:19:49,Fjord,Damage,21,,,"10 (21/2) to Yasha, Fjord heals 5",,"Initially incorrect, but adjusted later to these numbers"
10067,C2E86,02:23:12,Fjord,Damage,6,,,6 to Demon,1.0,Star Razor protection. Demon dies
10068,C2E86,02:25:00,Jester,Constitution Save,,17,,,,
10069,C2E86,02:25:47,Jester,Attack,22,14,,,,Handaxe against Caedogeist
10070,C2E86,02:25:59,Jester,Damage,7,,,7 to Caedogeist,,
10071,C2E86,02:26:44,Summoned Creature,Attack,Unknown,Unknown,,,,disregarded due to advantage
10072,C2E86,02:26:44,Summoned Creature,Attack,15,9,,,,Beak against Yasha
10073,C2E86,02:27:02,Summoned Creature,Attack,Unknown,Unknown,,,,disregarded due to advantage
10074,C2E86,02:27:02,Summoned Creature,Attack,17,11,,,,Talon against Yasha
10075,C2E86,02:27:12,Summoned Creature,Damage,10,,,5 (10/2) to Yasha,,
10076,C2E86,02:31:53,Jester,Healing,27,,,Beau heals 27,,Beau is conscious
10077,C2E86,02:34:25,Nott,Intelligence ,Nat1,1,,,,
10078,C2E86,02:34:39,Nott,Attack,12,2,,,,TTBB1000 against Jester Duplicate
10079,C2E86,02:36:01,Caleb,Damage,46,,,46 to LH,1.0,"Widogast's Web of Fire. LH dies, HDYWTDT"
10080,C2E86,02:38:35,Caleb,Spell Attack,12,3,,,,Cat's Ire against Vrock
10081,C2E86,02:36:56,Beau,Attack,16,6,,,,Unarmed Strike against Demon
10082,C2E86,02:39:56,Beau,Attack,16,6,,,,Unarmed Strike against Demon
10083,C2E86,02:40:14,Beau,Damage,22,,,22 to Demon,1.0,Demon dies
10084,C2E86,02:41:22,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
10085,C2E86,02:41:22,Yasha,Attack,9,1,,,,Skingorger reckless against Vrock
10086,C2E86,02:41:30,Yasha,Attack,17,9,,,,disregarded due to advantage
10087,C2E86,02:41:30,Yasha,Attack,18,10,,,,Skingorger reckless against Vrock
10088,C2E86,02:41:55,Yasha,Damage,13,,,13 to Vrock,,
10089,C2E86,02:42:28,Fjord,Damage,19,,,"19 to Yasha, Fjord heals 9",,Ennervation splash damage
10090,C2E86,02:49:28,Caduceus,Healing,19,,,All heal 19,,Prayer of Healing
10091,C2E86,02:51:02,Fjord,Healing,9,,,Fjord heals 9,,Regular Healing Potion
10092,C2E86,02:51:02,Nott,Healing,14,,,Nott heals 14,,Greater Healing Potion
10093,C2E86,02:51:03,Beau,Healing,8,,,Beau heals 8,,Regular Healing Potion
10094,C2E86,02:51:06,Caleb,Healing,Unknown,,,Caleb heals 15+,,Superior Healing Potion
10095,C2E86,02:53:02,Jester,Healing,6,,,Fjord heals 6,,Cure Wounds to Fjord
10096,C2E86,02:53:54,Yasha,Healing,7,,,Yasha heals 7,,Regular Healing Potion
10097,C2E86,03:31:24,Caduceus,Perception ,Nat1,1,,,,
10098,C2E86,03:33:48,Yasha,Perception ,15,12,,,,
10099,C2E86,03:35:12,Caduceus,Other,77,,,,,Divine Intervention
10100,C2E86,03:38:01,Caleb,Perception ,17,13,,,,
10101,C2E86,03:39:23,Beau,Investigation ,18,10,,,,
10102,C2E86,03:42:26,Jester,Investigation ,21,20,,,,
10103,C2E86,03:43:13,Caleb,Investigation ,22,12,,,,
10104,C2E86,03:44:29,Yasha,Investigation ,21,16,,,,
10105,C2E86,03:45:06,Yasha,Strength ,Unknown,Unknown,,,,disregarded due to advantage
10106,C2E86,03:45:06,Yasha,Strength ,26,17,,,,
10107,C2E86,03:46:48,Beau,Investigation ,25,17,,,,
10108,C2E86,03:47:21,Jester,Other,22,,,,,Divine Intervention
10109,C2E86,03:48:39,Yasha,Strength ,Nat20,20,,,,
10110,C2E86,03:48:18,Jester,Strength ,9,6,,,,
10111,C2E86,03:50:40,Beau,Investigation ,19,Unknown,,,,With Guidance
10112,C2E86,03:53:26,Jester,Investigation ,16,Unknown,,,,With Guidance
10113,C2E86,03:59:01,Yasha,Perception ,Nat20,20,,,,
10114,C2E86,04:00:15,Fjord,Stealth ,16,16,,,,
10115,C2E86,04:00:16,Beau,Stealth ,16,7,,,,
10116,C2E86,04:00:18,Caleb,Stealth ,14,12,,,,
10117,C2E86,04:00:19,Jester,Stealth ,15,11,,,,
10118,C2E86,04:00:20,Caduceus,Stealth ,13,12,,,,
10119,C2E86,04:00:21,Yasha,Stealth ,16,14,,,,
10120,C2E86,04:02:40,Caleb,Perception ,20,16,,,,
10121,C2E86,04:05:00,Caleb,Intelligence ,Unknown,Unknown,,,,disregarded due to Fortune's Favor
10122,C2E86,04:05:00,Caleb,Intelligence ,25,Unknown,,,,With Guidance
10123,C2E86,04:12:51,Fjord,Initiative,18,18,,,,
10124,C2E86,04:12:51,Caduceus,Initiative,17,16,,,,
10125,C2E86,04:12:52,Yasha,Initiative,Unknown,Unknown,,,,disregarded due to advantage
10126,C2E86,04:12:52,Yasha,Initiative,15,13,,,,
10127,C2E86,04:13:03,Jester,Initiative,10,6,,,,
10128,C2E86,04:13:11,Caleb,Initiative,5,4,,,,
10129,C2E86,04:13:13,Beau,Initiative,8,3,,,,
10130,C2E86,04:13:15,Nott,Initiative,7,2,,,,
10131,C2E86,04:14:56,Beau,Constitution Save,27,Unknown,,,,With Bless
10132,C2E86,04:15:31,Beau,Attack,27,Unknown,,,,Unarmed Sentinel against Caedogeist with Bless
10133,C2E86,04:15:36,Beau,Damage,12,,,12 to Caedogeist,,
10134,C2E86,04:20:37,Caduceus,Damage,51,,,25 (51/2) to Caedogeist,,Blight
10135,C2E86,04:22:29,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
10136,C2E86,04:22:29,Yasha,Attack,20,12,,,,Skingorger Reckless against Caedogeist
10137,C2E86,04:22:29,Yasha,Other,4,,,,,Bless
10138,C2E86,04:22:57,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
10139,C2E86,04:22:57,Yasha,Attack,Nat20,20,Yes,,,Skingorger Reckless against Caedogeist
10140,C2E86,04:24:47,Yasha,Damage,29,,,29 to Caedogeist,,
10141,C2E86,04:26:08,Fjord,Wisdom Save,13,Unknown,,,,With Bless
10142,C2E86,04:28:19,Jester,Wisdom ,7,2,,,,
10143,C2E86,04:29:18,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10144,C2E86,04:29:18,Beau,Attack,28,18,,,,Unarmed Strike against Caedogeist
10145,C2E86,04:29:18,Beau,Other,3,,,,,
10146,C2E86,04:29:32,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10147,C2E86,04:29:32,Beau,Attack,26,16,,,,Unarmed Strike against Caedogeist
10148,C2E86,04:29:32,Beau,Other,2,,,,,
10149,C2E86,04:29:41,Beau,Damage,12,,,12 to Caedogeist,,
10150,C2E86,04:30:29,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10151,C2E86,04:30:29,Beau,Attack,24,14,,,,Flurry of Blows against Caedogeist
10152,C2E86,04:30:29,Beau,Other,4,,,,,
10153,C2E86,04:30:37,Beau,Damage,10,,,10 to Caedogeist,,
10154,C2E86,04:30:58,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10155,C2E86,04:30:58,Beau,Attack,22,12,,,,Flurry of Blows against Caedogeist
10156,C2E86,04:30:58,Beau,Other,4,,,,,
10157,C2E86,04:31:08,Beau,Damage,10,,,10 to Caedogeist,,
10158,C2E86,04:33:44,Nott,Attack,13,,,,,TTBB1000 against Caedogeist
10159,C2E86,04:33:44,Nott,Other,1,,,,,
10160,C2E86,04:34:26,Nott,Attack,24,,,,,TTBB1000 against Caedogeist with Bless (not rolled)
10161,C2E86,04:35:09,Caleb,Attack,Unknown,Unknown,,,,disregarded due to advantage
10162,C2E86,04:35:09,Caleb,Attack,27,19,,,,Fire Bolt against Obann with Bless (not rolled)
10163,C2E86,04:35:25,Caleb,Damage,9,,,4 (9/2) to Obann,,
10164,C2E86,04:36:35,Yasha,Attack,Nat20,20,,,,disregarded due to disadvantage
10165,C2E86,04:36:35,Yasha,Attack,17,Unknown,,,,AoO with Bless
10166,C2E86,04:36:35,Beau,Attack,Unknown,Unknown,,,,disregarded due to disadvantage
10167,C2E86,04:36:35,Beau,Attack,15,Unknown,,,,AoO with Bless
10168,C2E86,04:20:26,Yasha,Intimidation ,6,3,,,,With Str
10169,C2E86,04:41:35,Jester,Wisdom Save,19,Unknown,,,,With Bless
10170,C2E86,04:42:39,Jester,Attack,Unknown,Unknown,,,,disregarded due to advantage
10171,C2E86,04:42:39,Jester,Attack,16,7,,,,Inflict Wounds against Obann
10172,C2E86,04:42:39,Jester,Other,4,,,,,
10173,C2E86,04:42:53,Jester,Damage,27,,,27 to Obann,,
10174,C2E86,04:44:16,Jester,Acrobatics ,12,8,,,,
10175,C2E86,04:45:30,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10176,C2E86,04:45:30,Beau,Attack,22,Unknown,,,,Unarmed Strike against Obann with Bless
10177,C2E86,04:45:40,Beau,Damage,10,,,10 to Obann,,
10178,C2E86,04:46:03,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10179,C2E86,04:46:03,Beau,Attack,22,Unknown,,,,Unarmed Strike against Obann with Bless
10180,C2E86,04:46:11,Beau,Damage,8,,,8 to Obann,,
10181,C2E86,04:46:50,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
10182,C2E86,04:46:50,Beau,Attack,28,18,,,,Unarmed Strike against Obann
10183,C2E86,04:46:50,Beau,Other,2,,,,,
10184,C2E86,04:46:58,Beau,Damage,8,,,8 to Obann,,
10185,C2E86,04:47:17,Nott,Attack,Unknown,Unknown,,,,disregarded due to advantage
10186,C2E86,04:47:17,Nott,Attack,18,Unknown,,,,TTBB1000 against Obann with Bless
10187,C2E86,04:47:36,Nott,Attack,Unknown,Unknown,,,,disregarded due to advantage
10188,C2E86,04:47:36,Nott,Attack,32,Unknown,,,,TTBB1000 against Obann with Bless and SA
10189,C2E86,04:47:47,Nott,Damage,22,,,22 to Obann,,
10190,C2E86,04:48:23,Caleb,Attack,Unknown,Unknown,,,,disregarded due to advantage
10191,C2E86,04:48:23,Caleb,Attack,16,Unknown,,,,Fire Bolt against Obann with Bless
10192,C2E86,04:49:28,Caleb,Constitution Save,21,Unknown,,,,With Bless
10193,C2E86,04:49:57,Caleb,Constitution Save,13,Unknown,,,,With Bless
10194,C2E86,04:50:24,Caleb,Attack,16,7,,,,Fire Bolt against Caedogeist
10195,C2E86,04:50:24,Caleb,Other,4,,,,,
10196,C2E86,04:50:31,Caleb,Damage,5,,,2 (5/2) to Caedogeist,,
10197,C2E86,04:51:33,Fjord,Attack,Unknown,Unknown,,,,disregarded due to advantage
10198,C2E86,04:51:33,Fjord,Attack,21,11,,,,Star Razor against Obann
10199,C2E86,04:51:33,Fjord,Other,1,,,,,Bless
10200,C2E86,04:51:51,Fjord,Attack,Unknown,Unknown,,,,disregarded due to advantage
10201,C2E86,04:51:51,Fjord,Attack,30,Unknown,,,,Star Razor against Obann with Bless
10202,C2E86,04:51:56,Fjord,Damage,31,,,31 to Obann,,
10203,C2E86,04:53:05,Caduceus,Damage,39,,,19 (39/2) to Obann,,Blight
10204,C2E86,04:54:20,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
10205,C2E86,04:54:20,Yasha,Attack,24,16,,,,Skingorger against Obann with Bless (+2)
10206,C2E86,04:54:56,Yasha,Damage,22,,,22 to Obann,,
10207,C2E86,04:55:21,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
10208,C2E86,04:55:21,Yasha,Attack,27,19,Yes,,,Skingorger against Obann
10209,C2E86,04:55:41,Yasha,Damage,28,,,28 to Obann,1.0,"Obann dies, HDYWTDT"
10210,C2E087,00:11:52,Nott,Initiative,19,14,,,,
10211,C2E087,00:11:54,Fjord,Initiative,17,17,,,,
10212,C2E087,00:12:05,Beau,Initiative,11,6,,,,
10213,C2E087,00:12:06,Caleb,Initiative,11,10,,,,
10214,C2E087,00:12:15,Caduceus,Initiative,9,8,,,,
10215,C2E087,00:12:18,Jester,Initiative,Nat1,1,,,,
10216,C2E087,00:12:21,Yasha,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
10217,C2E087,00:12:21,Yasha,Initiative,7,5,,,,With advantage
10218,C2E087,00:12:57,Nott,Attack,23,13,,,,TTBB1000 SA
10219,C2E087,00:13:14,Nott,Damage,29,,,,,
10220,C2E087,00:14:45,Fjord,Spell Attack,24,15,,,,Eldritch Blast
10221,C2E087,00:14:47,Fjord,Spell Attack,26,17,,,,Eldritch Blast
10222,C2E087,00:14:53,Fjord,Damage,14,,,14 Force to Obann,,
10223,C2E087,00:14:55,Fjord,Damage,14,,,14 Force to Obann,,
10224,C2E087,00:17:56,Beau,Attack,27,17,,,,Unarmed Strike AoO
10225,C2E087,00:17:59,Yasha,Attack,27,19,Y,,,Skingorger AoO
10226,C2E087,00:18:10,Beau,Damage,12,,,12 to Obann,,
10227,C2E087,00:21:08,Yasha,Damage,34,,,34 to Obann,,
10228,C2E087,00:19:05,Caduceus,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
10229,C2E087,00:19:05,Caduceus,Constitution Save,10,7,,,,Concentration with advantage
10230,C2E087,00:22:20,Caduceus,Persuasion,Unknown,Unknown,,,,Disregarded due to disadvantage
10231,C2E087,00:22:20,Caduceus,Persuasion,6,3,,,,With disadvantage
10232,C2E087,00:22:53,Beau,Attack,17,7,,,,Unarmed Strike
10233,C2E087,00:23:03,Beau,Damage,10,,,10 to Obann,,
10234,C2E087,00:23:07,Beau,Attack,25,15,,,,Unarmed Strike
10235,C2E087,00:23:10,Beau,Damage,11,,,11 to Obann,,
10236,C2E087,00:23:23,Beau,Attack,16,6,,,,Unarmed Strike
10237,C2E087,00:23:27,Beau,Damage,9,,,9 to Obann,,
10238,C2E087,00:24:52,Caleb,Death Save,Unknown,Unknown,,,,"With Bless, Caleb fails one death save"
10239,C2E087,00:27:48,Yasha,Attack,27,19,,,,Skingorger with advantage
10240,C2E087,00:27:48,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
10241,C2E087,00:29:06,Yasha,Damage,17,,,17 to Obann,,
10242,C2E087,00:29:17,Yasha,Damage,11,,,11 to Obann,,
10243,C2E087,00:30:22,Jester,Constitution Save,Nat20,20,,,,Concentration
10244,C2E087,00:33:30,Jester,Dexterity Save,Nat1,1,,7 to Jester,,
10245,C2E087,00:34:44,Nott,Attack,14,4,,,,Disregarded due to advantage
10246,C2E087,00:34:44,Nott,Attack,20,10,,,,TTBB1000 SA with advantage
10247,C2E087,00:34:59,Nott,Damage,26,,,26 to Obann,,
10248,C2E087,00:35:33,Nott,Attack,Unknown,Unknown,,,,Disregarded due to advantage
10249,C2E087,00:35:33,Nott,Attack,Nat20,20,Y,,,TTBB1000 with advantage
10250,C2E087,00:35:39,Nott,Damage,9,,,9 to Obann,,
10251,C2E087,00:35:44,Nott,Attack,Unknown,Unknown,,,,Disregarded due to advantage
10252,C2E087,00:35:44,Nott,Attack,15,5,,,,TTBB1000 with advantage
10253,C2E087,00:35:48,Nott,Damage,11,,,11 to Obann,,
10254,C2E087,00:36:17,Fjord,Spell Attack,17,8,,,,Disregarded due to advantage
10255,C2E087,00:36:17,Fjord,Spell Attack,22,13,,,,Eldritch Blast with advantage
10256,C2E087,00:36:19,Fjord,Spell Attack,14,5,,,,Eldritch Blast with advantage
